image_file,leaf_class,category,l1_gate,object_id,object_family_id,mass_g,f_min_measured_N,f_max_measured_N,note
轻脆\FRA025\s5.png,轻脆,易碎,易碎,FRA025,egg,,0.5,,"f_min:同型转移(蛋类)(0.5N,两指合力) | f_max:无实测"
轻脆\FRA025\s6.png,轻脆,易碎,易碎,FRA025,egg,,0.5,,"f_min:同型转移(蛋类)(0.5N,两指合力) | f_max:无实测"
轻脆\FRA025\s7.png,轻脆,易碎,易碎,FRA025,egg,,0.5,,"f_min:同型转移(蛋类)(0.5N,两指合力) | f_max:无实测"
轻脆\FRA025\s8.png,轻脆,易碎,易碎,FRA025,egg,,0.5,,"f_min:同型转移(蛋类)(0.5N,两指合力) | f_max:无实测"
轻脆\FRA025\s9.png,轻脆,易碎,易碎,FRA025,egg,,0.5,,"f_min:同型转移(蛋类)(0.5N,两指合力) | f_max:无实测"
轻脆\FRA026\s0.png,轻脆,易碎,易碎,FRA026,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA026\s1.png,轻脆,易碎,易碎,FRA026,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA026\s10.png,轻脆,易碎,易碎,FRA026,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA026\s11.png,轻脆,易碎,易碎,FRA026,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA026\s12.png,轻脆,易碎,易碎,FRA026,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA026\s13.png,轻脆,易碎,易碎,FRA026,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA026\s14.png,轻脆,易碎,易碎,FRA026,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA026\s2.png,轻脆,易碎,易碎,FRA026,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA026\s3.png,轻脆,易碎,易碎,FRA026,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA026\s4.png,轻脆,易碎,易碎,FRA026,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA026\s5.png,轻脆,易碎,易碎,FRA026,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA026\s6.png,轻脆,易碎,易碎,FRA026,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA026\s7.png,轻脆,易碎,易碎,FRA026,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA026\s8.png,轻脆,易碎,易碎,FRA026,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA026\s9.png,轻脆,易碎,易碎,FRA026,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA027\s0.png,轻脆,易碎,易碎,FRA027,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA027\s1.png,轻脆,易碎,易碎,FRA027,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA027\s10.png,轻脆,易碎,易碎,FRA027,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA027\s11.png,轻脆,易碎,易碎,FRA027,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA027\s12.png,轻脆,易碎,易碎,FRA027,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA027\s13.png,轻脆,易碎,易碎,FRA027,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA027\s14.png,轻脆,易碎,易碎,FRA027,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA027\s2.png,轻脆,易碎,易碎,FRA027,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA027\s3.png,轻脆,易碎,易碎,FRA027,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA027\s4.png,轻脆,易碎,易碎,FRA027,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA027\s5.png,轻脆,易碎,易碎,FRA027,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA027\s6.png,轻脆,易碎,易碎,FRA027,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA027\s7.png,轻脆,易碎,易碎,FRA027,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA027\s8.png,轻脆,易碎,易碎,FRA027,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA027\s9.png,轻脆,易碎,易碎,FRA027,natural_brittle,,,,f_min:无实测 | f_max:无实测
轻脆\FRA028\s0.png,轻脆,易碎,易碎,FRA028,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA028\s1.png,轻脆,易碎,易碎,FRA028,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA028\s10.png,轻脆,易碎,易碎,FRA028,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA028\s11.png,轻脆,易碎,易碎,FRA028,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA028\s12.png,轻脆,易碎,易碎,FRA028,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA028\s13.png,轻脆,易碎,易碎,FRA028,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA028\s14.png,轻脆,易碎,易碎,FRA028,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA028\s2.png,轻脆,易碎,易碎,FRA028,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA028\s3.png,轻脆,易碎,易碎,FRA028,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA028\s4.png,轻脆,易碎,易碎,FRA028,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA028\s5.png,轻脆,易碎,易碎,FRA028,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA028\s6.png,轻脆,易碎,易碎,FRA028,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA028\s7.png,轻脆,易碎,易碎,FRA028,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA028\s8.png,轻脆,易碎,易碎,FRA028,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA028\s9.png,轻脆,易碎,易碎,FRA028,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA029\s0.png,轻脆,易碎,易碎,FRA029,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA029\s1.png,轻脆,易碎,易碎,FRA029,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA029\s10.png,轻脆,易碎,易碎,FRA029,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA029\s11.png,轻脆,易碎,易碎,FRA029,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA029\s12.png,轻脆,易碎,易碎,FRA029,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA029\s13.png,轻脆,易碎,易碎,FRA029,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA029\s14.png,轻脆,易碎,易碎,FRA029,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA029\s2.png,轻脆,易碎,易碎,FRA029,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA029\s3.png,轻脆,易碎,易碎,FRA029,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA029\s4.png,轻脆,易碎,易碎,FRA029,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA029\s5.png,轻脆,易碎,易碎,FRA029,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA029\s6.png,轻脆,易碎,易碎,FRA029,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA029\s7.png,轻脆,易碎,易碎,FRA029,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA029\s8.png,轻脆,易碎,易碎,FRA029,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA029\s9.png,轻脆,易碎,易碎,FRA029,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA030\s0.png,轻脆,易碎,易碎,FRA030,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA030\s1.png,轻脆,易碎,易碎,FRA030,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA030\s10.png,轻脆,易碎,易碎,FRA030,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA030\s11.png,轻脆,易碎,易碎,FRA030,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA030\s12.png,轻脆,易碎,易碎,FRA030,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA030\s13.png,轻脆,易碎,易碎,FRA030,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA030\s14.png,轻脆,易碎,易碎,FRA030,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA030\s2.png,轻脆,易碎,易碎,FRA030,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA030\s3.png,轻脆,易碎,易碎,FRA030,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA030\s4.png,轻脆,易碎,易碎,FRA030,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA030\s5.png,轻脆,易碎,易碎,FRA030,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA030\s6.png,轻脆,易碎,易碎,FRA030,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA030\s7.png,轻脆,易碎,易碎,FRA030,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA030\s8.png,轻脆,易碎,易碎,FRA030,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA030\s9.png,轻脆,易碎,易碎,FRA030,brittle_stationery,,,,f_min:无实测 | f_max:无实测
轻脆\FRA041\s0.png,轻脆,易碎,易碎,FRA041,brittle_snack,,2.0,,"f_min:同型转移(曲奇盒)(2.0N,两指合力) | f_max:无实测"
轻脆\FRA041\s1.png,轻脆,易碎,易碎,FRA041,brittle_snack,,2.0,,"f_min:同型转移(曲奇盒)(2.0N,两指合力) | f_max:无实测"
轻脆\FRA041\s10.png,轻脆,易碎,易碎,FRA041,brittle_snack,,2.0,,"f_min:同型转移(曲奇盒)(2.0N,两指合力) | f_max:无实测"
轻脆\FRA041\s11.png,轻脆,易碎,易碎,FRA041,brittle_snack,,2.0,,"f_min:同型转移(曲奇盒)(2.0N,两指合力) | f_max:无实测"
轻脆\FRA041\s12.png,轻脆,易碎,易碎,FRA041,brittle_snack,,2.0,,"f_min:同型转移(曲奇盒)(2.0N,两指合力) | f_max:无实测"
轻脆\FRA041\s13.png,轻脆,易碎,易碎,FRA041,brittle_snack,,2.0,,"f_min:同型转移(曲奇盒)(2.0N,两指合力) | f_max:无实测"
轻脆\FRA041\s14.png,轻脆,易碎,易碎,FRA041,brittle_snack,,2.0,,"f_min:同型转移(曲奇盒)(2.0N,两指合力) | f_max:无实测"
轻脆\FRA041\s2.png,轻脆,易碎,易碎,FRA041,brittle_snack,,2.0,,"f_min:同型转移(曲奇盒)(2.0N,两指合力) | f_max:无实测"
轻脆\FRA041\s3.png,轻脆,易碎,易碎,FRA041,brittle_snack,,2.0,,"f_min:同型转移(曲奇盒)(2.0N,两指合力) | f_max:无实测"
轻脆\FRA041\s4.png,轻脆,易碎,易碎,FRA041,brittle_snack,,2.0,,"f_min:同型转移(曲奇盒)(2.0N,两指合力) | f_max:无实测"
轻脆\FRA041\s5.png,轻脆,易碎,易碎,FRA041,brittle_snack,,2.0,,"f_min:同型转移(曲奇盒)(2.0N,两指合力) | f_max:无实测"
轻脆\FRA041\s6.png,轻脆,易碎,易碎,FRA041,brittle_snack,,2.0,,"f_min:同型转移(曲奇盒)(2.0N,两指合力) | f_max:无实测"
轻脆\FRA041\s7.png,轻脆,易碎,易碎,FRA041,brittle_snack,,2.0,,"f_min:同型转移(曲奇盒)(2.0N,两指合力) | f_max:无实测"
轻脆\FRA041\s8.png,轻脆,易碎,易碎,FRA041,brittle_snack,,2.0,,"f_min:同型转移(曲奇盒)(2.0N,两指合力) | f_max:无实测"
轻脆\FRA041\s9.png,轻脆,易碎,易碎,FRA041,brittle_snack,,2.0,,"f_min:同型转移(曲奇盒)(2.0N,两指合力) | f_max:无实测"
轻脆\FRA042\s0.png,轻脆,易碎,易碎,FRA042,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA042\s1.png,轻脆,易碎,易碎,FRA042,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA042\s10.png,轻脆,易碎,易碎,FRA042,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA042\s11.png,轻脆,易碎,易碎,FRA042,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA042\s12.png,轻脆,易碎,易碎,FRA042,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA042\s13.png,轻脆,易碎,易碎,FRA042,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA042\s14.png,轻脆,易碎,易碎,FRA042,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA042\s2.png,轻脆,易碎,易碎,FRA042,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA042\s3.png,轻脆,易碎,易碎,FRA042,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA042\s4.png,轻脆,易碎,易碎,FRA042,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA042\s5.png,轻脆,易碎,易碎,FRA042,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA042\s6.png,轻脆,易碎,易碎,FRA042,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA042\s7.png,轻脆,易碎,易碎,FRA042,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA042\s8.png,轻脆,易碎,易碎,FRA042,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA042\s9.png,轻脆,易碎,易碎,FRA042,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA043\s0.png,轻脆,易碎,易碎,FRA043,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA043\s1.png,轻脆,易碎,易碎,FRA043,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA043\s10.png,轻脆,易碎,易碎,FRA043,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA043\s11.png,轻脆,易碎,易碎,FRA043,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA043\s12.png,轻脆,易碎,易碎,FRA043,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA043\s13.png,轻脆,易碎,易碎,FRA043,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA043\s14.png,轻脆,易碎,易碎,FRA043,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA043\s2.png,轻脆,易碎,易碎,FRA043,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA043\s3.png,轻脆,易碎,易碎,FRA043,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA043\s4.png,轻脆,易碎,易碎,FRA043,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA043\s5.png,轻脆,易碎,易碎,FRA043,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA043\s6.png,轻脆,易碎,易碎,FRA043,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA043\s7.png,轻脆,易碎,易碎,FRA043,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA043\s8.png,轻脆,易碎,易碎,FRA043,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA043\s9.png,轻脆,易碎,易碎,FRA043,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA044\s0.png,轻脆,易碎,易碎,FRA044,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA044\s1.png,轻脆,易碎,易碎,FRA044,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA044\s10.png,轻脆,易碎,易碎,FRA044,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA044\s11.png,轻脆,易碎,易碎,FRA044,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA044\s12.png,轻脆,易碎,易碎,FRA044,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA044\s13.png,轻脆,易碎,易碎,FRA044,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA044\s14.png,轻脆,易碎,易碎,FRA044,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA044\s2.png,轻脆,易碎,易碎,FRA044,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA044\s3.png,轻脆,易碎,易碎,FRA044,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA044\s4.png,轻脆,易碎,易碎,FRA044,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA044\s5.png,轻脆,易碎,易碎,FRA044,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA044\s6.png,轻脆,易碎,易碎,FRA044,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA044\s7.png,轻脆,易碎,易碎,FRA044,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA044\s8.png,轻脆,易碎,易碎,FRA044,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA044\s9.png,轻脆,易碎,易碎,FRA044,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA048\s0.png,轻脆,易碎,易碎,FRA048,brittle_snack,,1.0,,"f_min:ExpForce同型实测(Pocky snack box (Long-edge orientation); f_min=1.0N)(1.0N,两指合力) | f_max:无实测"
轻脆\FRA048\s1.png,轻脆,易碎,易碎,FRA048,brittle_snack,,1.0,,"f_min:ExpForce同型实测(Pocky snack box (Long-edge orientation); f_min=1.0N)(1.0N,两指合力) | f_max:无实测"
轻脆\FRA048\s10.png,轻脆,易碎,易碎,FRA048,brittle_snack,,1.0,,"f_min:ExpForce同型实测(Pocky snack box (Long-edge orientation); f_min=1.0N)(1.0N,两指合力) | f_max:无实测"
轻脆\FRA048\s11.png,轻脆,易碎,易碎,FRA048,brittle_snack,,1.0,,"f_min:ExpForce同型实测(Pocky snack box (Long-edge orientation); f_min=1.0N)(1.0N,两指合力) | f_max:无实测"
轻脆\FRA048\s12.png,轻脆,易碎,易碎,FRA048,brittle_snack,,1.0,,"f_min:ExpForce同型实测(Pocky snack box (Long-edge orientation); f_min=1.0N)(1.0N,两指合力) | f_max:无实测"
轻脆\FRA048\s13.png,轻脆,易碎,易碎,FRA048,brittle_snack,,1.0,,"f_min:ExpForce同型实测(Pocky snack box (Long-edge orientation); f_min=1.0N)(1.0N,两指合力) | f_max:无实测"
轻脆\FRA048\s14.png,轻脆,易碎,易碎,FRA048,brittle_snack,,1.0,,"f_min:ExpForce同型实测(Pocky snack box (Long-edge orientation); f_min=1.0N)(1.0N,两指合力) | f_max:无实测"
轻脆\FRA048\s2.png,轻脆,易碎,易碎,FRA048,brittle_snack,,1.0,,"f_min:ExpForce同型实测(Pocky snack box (Long-edge orientation); f_min=1.0N)(1.0N,两指合力) | f_max:无实测"
轻脆\FRA048\s3.png,轻脆,易碎,易碎,FRA048,brittle_snack,,1.0,,"f_min:ExpForce同型实测(Pocky snack box (Long-edge orientation); f_min=1.0N)(1.0N,两指合力) | f_max:无实测"
轻脆\FRA048\s4.png,轻脆,易碎,易碎,FRA048,brittle_snack,,1.0,,"f_min:ExpForce同型实测(Pocky snack box (Long-edge orientation); f_min=1.0N)(1.0N,两指合力) | f_max:无实测"
轻脆\FRA048\s5.png,轻脆,易碎,易碎,FRA048,brittle_snack,,1.0,,"f_min:ExpForce同型实测(Pocky snack box (Long-edge orientation); f_min=1.0N)(1.0N,两指合力) | f_max:无实测"
轻脆\FRA048\s6.png,轻脆,易碎,易碎,FRA048,brittle_snack,,1.0,,"f_min:ExpForce同型实测(Pocky snack box (Long-edge orientation); f_min=1.0N)(1.0N,两指合力) | f_max:无实测"
轻脆\FRA048\s7.png,轻脆,易碎,易碎,FRA048,brittle_snack,,1.0,,"f_min:ExpForce同型实测(Pocky snack box (Long-edge orientation); f_min=1.0N)(1.0N,两指合力) | f_max:无实测"
轻脆\FRA048\s8.png,轻脆,易碎,易碎,FRA048,brittle_snack,,1.0,,"f_min:ExpForce同型实测(Pocky snack box (Long-edge orientation); f_min=1.0N)(1.0N,两指合力) | f_max:无实测"
轻脆\FRA048\s9.png,轻脆,易碎,易碎,FRA048,brittle_snack,,1.0,,"f_min:ExpForce同型实测(Pocky snack box (Long-edge orientation); f_min=1.0N)(1.0N,两指合力) | f_max:无实测"
轻脆\FRA049\s0.png,轻脆,易碎,易碎,FRA049,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA049\s1.png,轻脆,易碎,易碎,FRA049,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA049\s10.png,轻脆,易碎,易碎,FRA049,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA049\s11.png,轻脆,易碎,易碎,FRA049,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA049\s12.png,轻脆,易碎,易碎,FRA049,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA049\s13.png,轻脆,易碎,易碎,FRA049,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA049\s14.png,轻脆,易碎,易碎,FRA049,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA049\s2.png,轻脆,易碎,易碎,FRA049,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA049\s3.png,轻脆,易碎,易碎,FRA049,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA049\s4.png,轻脆,易碎,易碎,FRA049,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA049\s5.png,轻脆,易碎,易碎,FRA049,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA049\s6.png,轻脆,易碎,易碎,FRA049,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA049\s7.png,轻脆,易碎,易碎,FRA049,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA049\s8.png,轻脆,易碎,易碎,FRA049,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA049\s9.png,轻脆,易碎,易碎,FRA049,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA050\s0.png,轻脆,易碎,易碎,FRA050,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA050\s1.png,轻脆,易碎,易碎,FRA050,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA050\s10.png,轻脆,易碎,易碎,FRA050,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA050\s11.png,轻脆,易碎,易碎,FRA050,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA050\s12.png,轻脆,易碎,易碎,FRA050,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA050\s13.png,轻脆,易碎,易碎,FRA050,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA050\s14.png,轻脆,易碎,易碎,FRA050,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA050\s15.png,轻脆,易碎,易碎,FRA050,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA050\s2.png,轻脆,易碎,易碎,FRA050,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA050\s3.png,轻脆,易碎,易碎,FRA050,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA050\s5.png,轻脆,易碎,易碎,FRA050,brittle_snack,,,,f_min:无实测 | f_max:无实测
轻脆\FRA050\s6.png,轻脆,易碎,易碎,FRA050,brittle_snack,,,,f_min:无实测 | f_max:无实测
